"id","groupId","resourceType","resourceId","archived"
"30211970","22432642","3","8570494","1"
"30212378","22793227","3","6142434","1"
"30213602","21944683","3","6146672","1"
"30214583","22629028","3","8597367","1"
"30214943","22797091","3","8607157","1"
"30265644","22988685","3","8641453","1"
"30267639","23059834","3","8649335","1"
"30282884","22839420","3","6141033","1"
"30305713","23115339","3","6149057","1"
"30309159","22897538","3","6146872","1"
"30309171","22779327","3","8614692","1"
"30309172","22779161","3","8614692","1"
"30330734","23134834","3","8667849","1"
"30344669","23163968","3","8636886","1"
"30348316","23020024","3","6142939","1"
"30350176","23139298","3","8654819","1"
"30355315","22659156","3","8601241","1"
"30360370","23111055","3","6146072","1"
"30360746","22905989","3","8569904","1"
"30362121","22680313","3","8597955","1"
"30362188","23140358","3","8222620","1"
"30362806","22686022","3","8591701","1"
"30363111","23179640","3","6141640","1"
"30363304","22941019","3","8635750","1"
"30414492","23178857","3","8164110","1"
"30420418","23181303","3","6146734","1"
"30424996","23112134","3","6149416","1"
"30425470","23178159","3","8673133","1"
"30439732","23238494","3","8675592","1"
"30440639","22766776","3","8609695","1"
"30450135","23132128","3","6143369","1"
"30475879","23213984","3","8677484","1"
"30487568","23008599","3","7806732","1"
"30487635","23134259","3","8404517","1"
"30495445","23122183","3","7778419","1"
"30499281","23222422","3","8678153","1"
"30499282","22904453","3","7517389","1"
"30499436","22598230","3","8569913","1"
"30504615","23270627","3","6147046","1"
"30504619","23267287","3","8684341","1"
"30504620","22937315","3","6148347","1"
"30504621","22840272","3","8609568","1"
"30504794","22836630","3","8621139","1"
"30504855","22982469","3","8132192","1"
"30545371","23285414","3","6140860","1"
"30551313","22997912","3","8642511","1"
"30551919","22724836","3","6141093","1"
"30557685","23281465","3","6142991","1"
"30558002","23171008","3","6148711","1"
"30558198","22904500","3","8496664","1"
"30571285","22843404","3","8621905","1"
"30575094","23195975","3","8675358","1"
"30576585","23285451","3","6149897","1"
"30578315","23027007","3","6151308","1"
"30604086","23057569","3","6144294","1"
"30604087","23218947","3","6150402","1"
"30604092","23227901","3","6149762","1"
"30604093","23287550","3","8686611","1"
"30619476","23273995","3","6147732","1"
"30619479","23326081","3","6140991","1"
"30619481","23289761","3","6144322","1"
"30621050","23250238","3","8643866","1"
"30621876","23174572","3","8462189","1"
"30622359","23171319","3","6148630","1"
"30624963","23130203","3","8667773","1"
"30627112","22709991","3","8408104","1"
"30628564","22947013","3","6143088","1"
"30629040","22985591","3","8398266","1"
"30629595","23213317","3","8633897","1"
"30629904","23284465","3","8198376","1"
"30629915","22811208","3","6145802","1"
"30629953","22951201","3","8591525","1"
"30675446","23261050","3","6149112","1"
"30679617","22905010","3","6147035","1"
"30682216","23315664","3","6144296","1"
"30684813","22922399","3","8579544","1"
"30689516","23417999","3","8694958","1"
"30691889","23420775","3","8652704","1"
"30711026","23424004","3","6146092","1"
"30714209","23251065","3","6149170","1"
"30743187","23437220","3","8703126","1"
"30766761","23391708","3","6151213","1"
"30769355","23441648","3","6149356","1"
"30774714","23028642","3","6149402","1"
"30774835","22767648","3","8566593","1"
"30809499","23528830","3","6145131","1"
"30825240","23540895","3","6149312","1"
"30834169","23415417","3","6149312","1"
"30836803","23034451","3","6150415","1"
"30846454","23046473","3","8648062","1"
"30848010","23307899","3","8688987","1"
"30864663","23443320","3","6145718","1"
"30864673","23286122","3","6145052","1"
"30864674","23312116","3","6149134","1"
"30864675","23307891","3","8688987","1"
"30864676","23459777","3","6141186","1"
"30864677","23546306","3","6141186","1"
"30879320","23580089","3","6145911","1"
"30886102","23501720","3","6144914","1"
"30891424","23568155","3","6141664","1"
"30891455","23568168","3","6141664","1"
"30905156","23513787","3","8378436","1"
"30909373","23597829","3","8718758","1"
"30915196","23577741","3","7792376","1"
"30930834","23325309","3","8673839","1"
"30930835","22948740","3","8636418","1"
"30930836","22948741","3","8636418","1"
"30930837","23003224","3","6141077","1"
"30930928","23222678","3","8678350","1"
"30930929","23222688","3","8678350","1"
"30931104","23617524","3","8721236","1"
"30993264","23525815","3","8711061","1"
"30993275","23586505","3","8717515","1"
"30993281","23619502","3","6146764","1"
"30993357","23402580","3","6143338","1"
"31010806","23514026","3","6143123","1"
"31014262","23654684","3","8726156","1"
"31022910","23463697","3","8706031","1"
"31040240","23210727","3","6149057","1"
"31045163","23330286","3","8655895","1"
"31067409","23678107","3","8721236","1"
"31067415","23678188","3","8721236","1"
"31071850","23547759","3","8391117","1"
"31072775","22949737","3","6148932","1"
"31073389","22118034","3","6141221","1"
"31073390","22983432","3","6146762","1"
"31073393","22983345","3","6146762","1"
"31075804","23679775","3","6150354","1"
"31076851","23558883","3","6149548","1"
"31077525","23550253","3","8713551","1"
"31077859","23559404","3","8713551","1"
"31077945","23683894","3","8733111","1"
"31128884","23695255","3","6146627","1"
"31140394","23774068","3","6151121","1"
"31142039","23769350","3","8083713","1"
"31142041","23667275","3","8083713","1"
"31142044","23667286","3","8083713","1"
"31142309","23493851","3","8707307","1"
"31170666","23791318","3","8735468","1"
"31170667","23775514","3","6151121","1"
"31185948","23740399","3","8641662","1"
"31191966","23796113","3","8746009","1"
"31193867","23712423","3","8426206","1"
"31193872","23712394","3","8426206","1"
"31193885","23699237","3","8359373","1"
"31193900","23706153","3","8735468","1"
"31195502","23511999","3","8691974","1"
"31207118","23646078","3","6148351","1"
"31210184","23773013","3","6144999","1"
"31212032","23468619","3","8706566","1"
"31217721","23424019","3","6148927","1"
"31220326","23668720","3","8306646","1"
"31220444","23535022","3","8712003","1"
"31220446","23535064","3","8712003","1"
"31227888","23836944","3","8750733","1"
"31227890","23836945","3","8750733","1"
"31228112","23837088","3","8750733","1"
"31228684","23355021","3","8694112","1"
"31228685","23376949","3","8361150","1"
"31228709","23313613","3","6142365","1"
"31267687","23839860","3","8751104","1"
"31272531","23264096","3","8675592","1"
"31273384","23787465","3","8744976","1"
"31279684","23362757","3","8694875","1"
"31299039","23677360","3","8377369","1"
"31301357","23775469","3","8743629","1"
"31307196","23726211","3","8738058","1"
"31308177","23896148","3","8756237","1"
"31328089","23726208","3","8738058","1"
"31328391","23816498","3","8604964","1"
"31330320","23821464","3","8749078","1"
"31338100","23784744","3","6149097","1"
"31347245","23766615","3","6146915","1"
"31349598","23864786","3","6146151","1"
"31355968","23910268","3","6149649","1"
"31355969","23910290","3","6149649","1"
"31355970","23869688","3","8754748","1"
"31355971","23890258","3","8200977","1"
"31355972","23893948","3","8110150","1"
"31355973","23835584","3","6148630","1"
"31355974","23840329","3","8027841","1"
"31355993","23877831","3","8755705","1"
"31390186","23830591","3","7824273","1"
"31393971","23415470","3","6149312","1"
"31395228","23525520","3","6143796","1"
"31400407","23872936","3","8755139","1"
"31403999","23878426","3","8755768","1"
"31417902","23320010","3","7778419","1"
"31422333","23835499","3","6144521","1"
"31423149","23441792","3","6145514","1"
"31426365","23836684","3","6147803","1"
"31429158","23837228","3","8750768","1"
"31442534","23820598","3","8641662","1"
"31445317","23996316","3","6151154","1"
"31446108","23867175","3","8746200","1"
"31449330","23678946","3","6143777","1"
"31460222","23677835","3","8732408","1"
"31462500","23987897","3","6146837","1"
"31466400","23959311","3","6142802","1"
"31467004","23377658","3","8646896","1"
"31469653","23660220","3","8730209","1"
"31469935","23926449","3","6143260","1"
"31470158","23891194","3","8574735","1"
"31470374","23418066","3","8701099","1"
"31470599","23539753","3","8712491","1"
"31486891","24015490","3","8775591","1"
"31492755","23563868","3","6146147","1"
"31499163","24002937","3","6143985","1"
"31507341","23995229","3","8770137","1"
"31528220","24072933","3","8780667","1"
"31535372","23928377","3","6151068","1"
"31535934","23920637","3","6151068","1"
"31560140","23353756","3","8693939","1"
"31563537","23824219","3","6146965","1"
"31589437","23964927","3","8763556","1"
"31595304","24089900","3","8782735","1"
"31595306","23619022","3","6145590","1"
"31595307","23998694","3","6146837","1"
"31595308","23738093","3","6144301","1"
"31595309","23846152","3","8585250","1"
"31595310","23962821","3","8163855","1"
"31595311","23964092","3","8766299","1"
"31599534","24128583","3","6149549","1"
"31642923","24106066","3","6145991","1"
"31658108","23997927","3","6149395","1"
"31663077","23312309","3","8689440","1"
"31663078","23156569","3","7853275","1"
"31663088","23811147","3","8746239","1"
"31687337","23889202","3","8757056","1"
"31713972","24212239","3","6143529","1"
"31728756","23663770","3","6149243","1"
"31733959","24098815","3","6143207","1"
"31735843","24120613","3","6143393","1"
"31737153","24107489","3","6146151","1"
"31740070","24119580","3","6151154","1"
"31740605","23960558","3","8762032","1"
"31740631","23960529","3","8762032","1"
"31742970","24119771","3","8785840","1"
"31742971","24185541","3","8801944","1"
"31742972","23771840","3","6142561","1"
"31743096","24114802","3","8496502","1"
"31743163","24164782","3","8791272","1"
"31801929","23771918","3","6147009","1"
"31805426","23771903","3","6147009","1"
"31805427","24178753","3","6144674","1"
"31825017","23983915","3","8766902","1"
"31825397","24291244","3","6149083","1"
"31825496","24158621","3","6149083","1"
"31833194","23770867","3","8743192","1"
"31833196","23770880","3","8743192","1"
"31873321","24301293","3","8447194","1"
"31875465","24218761","3","8814409","1"
"31883912","24152285","3","6148894","1"
"31885121","23886055","3","6147791","1"
"31888179","24345105","3","8261424","1"
"31889943","24121953","3","8786180","1"
"31891190","23841077","3","6143852","1"
"31891440","24080163","3","8261370","1"
"31891507","24233349","3","8815964","1"
"31891968","24233351","3","8815964","1"
"31948246","24350486","3","8837535","1"
"31952812","24219317","3","8814497","1"
"31977854","24236517","3","8823494","1"
"31979232","23878645","3","6149444","1"
"31998988","24408088","3","8844479","1"
"32017480","24349840","3","6143260","1"
"32023186","23895506","3","8398323","1"
"32027248","24139226","3","6141751","1"
"32027703","24217626","3","8789670","1"
"32028164","24280224","3","8828444","1"
"32032485","24280194","3","8828444","1"
"32033614","24434698","3","8847570","1"
"32033679","24444560","3","8814497","1"
"32033903","24434695","3","6146153","1"
"32034145","23814848","3","8025514","1"
"32034371","24296626","3","8830295","1"
"32034449","24449901","3","6144219","1"
"32034457","24434493","3","6147144","1"
"32072211","24188881","3","6149861","1"
"32073960","24188877","3","6149861","1"
"32115933","24386922","3","6147895","1"
"32121224","24403647","3","8843997","1"
"32121558","23959458","3","8765710","1"
"32121697","23959461","3","8765710","1"
"32139799","24160960","3","6143595","1"
"32142775","24452665","3","8063426","1"
"32175588","24375334","3","6144159","1"
"32182150","23352148","3","8668592","1"
"32182613","24380376","3","8668592","1"
"32187753","24095595","3","6151154","1"
"32188690","24121307","3","6142270","1"
"32190590","24212734","3","6148927","1"
"32190823","24320733","3","8832952","1"
"32244768","24231521","3","6145719","1"
"32264162","24581420","3","8827540","1"
"32265238","24604051","3","8325007","1"
"32270071","24532224","3","8634772","1"
"32275980","24423930","3","8846411","1"
"32285681","24642073","3","6141880","1"
"32289243","24152174","3","8409315","1"
"32290037","24432760","3","8143174","1"
"32294476","24278343","3","8828034","1"
"32297517","24233157","3","8815945","1"
"32297910","24350292","3","8751002","1"
"32298237","24235100","3","8823357","1"
"32298296","24331710","3","8447194","1"
"32298551","24227094","3","8814210","1"
"32298648","24244950","3","8824405","1"
"32374465","24163419","3","8789373","1"
"32374554","24163410","3","8789373","1"
"32392617","24727340","3","8883759","1"
"32394679","24608516","3","6146899","1"
"32400746","24438439","3","8261424","1"
"32403268","24500823","3","8084107","1"
"32420100","24567749","3","6150415","1"
"32446830","24574410","3","8828460","1"
"32449340","24640113","3","6148908","1"
"32465214","24519823","3","6147090","1"
"32465742","24652225","3","6146223","1"
"32466518","24208760","3","6147229","1"
"32466713","24709221","3","8582311","1"
"32506193","24817151","3","6144758","1"
"32538001","24732363","3","8109437","1"
"32538002","24576421","3","8308961","1"
"32538004","24700460","3","6147949","1"
"32538143","24840102","3","8591663","1"
"32538153","24840109","3","8591663","1"
"32564440","24410623","3","8842691","1"
"32564442","24410628","3","8842691","1"
"32583382","24268778","3","8827291","1"
"32585935","24412498","3","8845048","1"
"32589120","24352235","3","8826248","1"
"32592706","24659292","3","8878830","1"
"32594161","24331914","3","6142450","1"
"32594752","24677572","3","8882857","1"
"32594848","24816198","3","8910519","1"
"32594964","24415195","3","6146840","1"
"32650039","24486905","3","8850023","1"
"32669219","24431347","3","8786350","1"
"32678423","24637071","3","8876323","1"
"32682099","23795487","3","6141974","1"
"32682472","24943480","3","8916007","1"
"32735072","24727315","3","8883759","1"
"32735077","24727323","3","8883759","1"
"32735130","24780819","3","6150607","1"
"32735131","24574429","3","8847017","1"
"32735132","24750559","3","8891490","1"
"32735481","24747262","3","8641770","1"
"32735487","24747281","3","8641770","1"
"32824469","24815026","3","6142434","1"
"32826306","25048014","3","8953724","1"
"32873863","24630839","3","8142849","1"
"32875826","24878355","3","6150566","1"
"32876446","24760768","3","8893073","1"
"32876759","24880639","3","6143392","1"
"32877024","24880642","3","6143392","1"
"32877208","24824044","3","6142285","1"
"32877542","24981518","3","6147732","1"
"32935996","24826103","3","8912085","1"
"32956174","25122031","3","6146223","1"
"32962497","24839137","3","8909154","1"
"32963353","24977415","3","6148491","1"
"32975753","24843238","3","8770038","1"
"32992610","24981065","3","6148037","1"
"33013075","25028109","3","8951613","1"
"33014068","25157251","3","8186715","1"
"33014630","24660789","3","6141850","1"
"33057783","24870298","3","8917204","1"
"33069796","24933693","3","8924420","1"
"33071604","24832311","3","6151152","1"
"33082209","25080267","3","8946681","1"
"33084444","25107829","3","8803774","1"
"33095148","25226530","3","8847529","1"
"33095215","25206953","3","8974214","1"
"33107663","25144551","3","6140942","1"
"33114173","25257898","3","8979832","1"
"33117560","25015076","3","6147023","1"
"33135931","25226940","3","6143088","1"
"33136945","25017297","3","6142966","1"
"33136948","25017314","3","6142966","1"
"33141498","25264373","3","6143418","1"
"33141508","25261403","3","6143418","1"
"33141713","25084675","3","6147732","1"
"33142124","25279303","3","6141628","1"
"33184275","24935533","3","8924605","1"
"33192065","25266182","3","6148037","1"
"33211333","25328856","3","8161273","1"
"33211401","25270375","3","6142626","1"
"33225656","25342291","3","9004935","1"
"33226083","25316564","3","6143455","1"
"33230834","25272113","3","6142305","1"
"33241452","25084361","3","6144753","1"
"33248782","25311701","3","8998166","1"
"33248819","25044655","3","8089218","1"
"33249196","25181329","3","6143545","1"
"33249569","25183420","3","8971493","1"
"33251554","25266466","3","6150168","1"
"33253058","25358442","3","9006899","1"
"33253488","25274446","3","8398323","1"
"33287705","25231515","3","8976880","1"
"33291554","24443442","3","8848435","1"
"33295462","24865705","3","6143466","1"
"33295671","25368084","3","6143448","1"
"33297490","25088027","3","6151154","1"
"33315529","25121946","3","6146223","1"
"33331363","25127170","3","8417265","1"
"33335224","25145928","3","8915930","1"
"33335399","25270918","3","6148253","1"
"33338148","25347105","3","6142234","1"
"33338149","25347099","3","6142234","1"
"33338159","25316394","3","8891490","1"
"33338924","25309409","3","6141894","1"
"33339128","24610859","3","8867692","1"
"33364073","25446168","3","9025014","1"
"33381506","25347411","3","9005545","1"
"33386274","25459081","3","9025721","1"
"33386932","25394022","3","6145791","1"
"33396922","25343942","3","8560408","1"
"33406025","25347614","3","6141599","1"
"33420787","25475854","3","6150157","1"
"33432253","25492123","3","8143174","1"
"33432257","25492131","3","8143174","1"
"33438058","25408395","3","8641662","1"
"33440531","25450546","3","9022327","1"
"33443189","25413276","3","7966450","1"
"33443878","25393605","3","9016011","1"
"33443880","25420255","3","9021347","1"
"33443931","25462862","3","8904310","1"
"33444185","25463316","3","9026816","1"
"33481161","25507944","3","6143200","1"
"33490073","25385342","3","9017505","1"
"33490150","25469335","3","6144581","1"
"33490489","25416406","3","6141986","1"
"33498153","25477510","3","9028383","1"
"33499796","25540563","3","8841847","1"
"33530816","25507520","3","6142573","1"
"33547666","25589296","3","8256240","1"
"33555077","25330559","3","7799162","1"
"33555574","25361625","3","9007345","1"
"33556298","25474037","3","9025721","1"
"33556357","25347300","3","9005521","1"
"33603299","25509073","3","6149396","1"
"33624849","25553459","3","8833030","1"
"33624852","25542585","3","6145027","1"
"33647005","25593814","3","9047098","1"
"33648275","25673159","3","9061609","1"
"33649301","25592681","3","6144322","1"
"33652819","25604139","3","9048564","1"
"33660913","25642652","3","9056317","1"
"33667517","25641923","3","9056230","1"
"33667979","25596368","3","8728127","1"
"33670759","25619487","3","9025628","1"
"33671160","25589839","3","6148927","1"
"33671161","25589845","3","6148927","1"
"33671220","25478568","3","8824081","1"
"33681478","25635107","3","9055372","1"
"33684954","25701901","3","6146565","1"
"33695380","25532645","3","9035153","1"
"33697151","25592432","3","9046887","1"
"33697481","25469495","3","9026753","1"
"33697494","25537482","3","9026753","1"
"33697666","25711101","3","6141117","1"
"33717463","25575592","3","9043516","1"
"33720349","25704355","3","9065937","1"
"33724370","25649227","3","6147982","1"
"33724372","25630516","3","8923189","1"
"33724404","25493046","3","8958759","1"
"33734365","25738793","3","8520356","1"
"33734403","25738818","3","8520356","1"
"33734532","25738848","3","8520356","1"
"33734538","25738874","3","8520356","1"
"33734936","25551263","3","9037342","1"
"33741898","25507053","3","9031977","1"
"33747666","25540930","3","8703269","1"
"33765627","25603643","3","7778418","1"
"33765808","25544521","3","9036481","1"
"33770486","25729127","3","8690781","1"
"33770552","25476073","3","8065854","1"
"33815712","24879957","3","6141221","1"
"33822772","25644050","3","6150848","1"
"33824871","25773307","3","8285278","1"
"33824933","25807065","3","8285278","1"
"33827279","25769406","3","9089786","1"
"33849606","25618850","3","9053242","1"
"33850503","25689679","3","9063649","1"
"33852998","25682132","3","6148491","1"
"33865240","25738731","3","7517389","1"
"33874090","25626225","3","8362552","1"
"33874236","25854124","3","9065937","1"
"33877211","25728174","3","9046887","1"
"33878777","25857668","3","6141303","1"
"33882304","25821078","3","6141243","1"
"33886850","25710825","3","6148347","1"
"33888929","25680613","3","9062513","1"
"33897718","25180501","3","6149016","1"
"33899803","25871716","3","6144979","1"
"33901684","25803395","3","6149710","1"
"33902020","25732156","3","6141820","1"
"33902275","25747358","3","6149671","1"
"33902276","25751395","3","9071842","1"
"33947172","25912602","3","8789670","1"
"34054732","25772370","3","8343929","1"
"34055830","25772367","3","8343929","1"
"34055958","25821562","3","6147821","1"
"34057825","25638454","3","9055762","1"
"34058275","25861669","3","8245592","1"
"34058472","25621900","3","9047867","1"
"34132497","23106447","3","8618857","1"
"34171849","26025257","3","6148491","1"
"34180542","26037119","3","8744644","1"
"34199198","25509042","3","6151171","1"
"34199964","25986008","3","6149161","1"
"34200432","25872635","3","6141804","1"
"34200720","25873107","3","6141513","1"
"34248058","26153515","3","9174020","1"
"34262185","25717843","3","6146565","1"
"34262192","26117739","3","6144331","1"
"34281917","26042811","3","9161557","1"
"34290723","26116515","3","6144743","1"
"34311202","26041092","3","6145673","1"
"34315807","26153959","3","6141851","1"
"34315832","26119204","3","7812238","1"
"34327353","25703435","3","9065816","1"
"34331993","26117132","3","6143595","1"
"34344535","26187078","3","6150149","1"
"34349451","26116887","3","9169681","1"
"34349453","26116885","3","9169681","1"
"34350041","26122032","3","8394050","1"
"34350477","25875443","3","6149097","1"
"34427600","26211515","3","8344579","1"
"34435210","26004320","3","9155254","1"
"34462734","26234019","3","6148927","1"
"34467409","26203130","3","6141602","1"
"34468072","26321658","3","6147846","1"
"34489313","26268389","3","9194830","1"
"34495734","26108953","3","9168806","1"
"34495837","25690500","3","6145265","1"
"34496405","26113393","3","6143511","1"
"34497627","25663024","3","9004935","1"
"34497667","25856004","3","8703269","1"
"34497772","26171061","3","6147370","1"
"34497842","26233294","3","6145896","1"
"34499488","26133524","3","9171653","1"
"34546935","26040999","3","6145673","1"
"34560690","26152966","3","9071128","1"
"34560692","26152981","3","9071128","1"
"34560693","26152988","3","9071128","1"
"34576089","26234190","3","6141820","1"
"34581744","26406729","3","9215983","1"
"34581857","26371310","3","6148935","1"
"34587725","26152324","3","6147617","1"
"34587785","26383044","3","8272357","1"
"34587902","26237308","3","8200977","1"
"34611391","26343634","3","9202374","1"
"34613258","26384324","3","6142339","1"
"34630592","26384162","3","8924947","1"
"34630599","26384121","3","8924947","1"
"34633263","26405673","3","8209728","1"
"34638569","26400511","3","7790796","1"
"34639934","26404274","3","9215651","1"
"34644222","26243514","3","9191982","1"
"34644522","26296464","3","9197794","1"
"34645128","26404455","3","9215667","1"
"34646288","26402985","3","8080826","1"
"34646425","26408607","3","9216177","1"
"34647243","26456849","3","9223528","1"
"34698134","26400539","3","8872931","1"
"34703459","26497893","3","9224228","1"
"34703501","26497861","3","9228099","1"
"34714116","26271885","3","6146695","1"
"34740164","26204890","3","9002487","1"
"34743773","26512538","3","9230403","1"
"34764147","26186090","3","6147060","1"
"34767636","26514462","3","6141762","1"
"34791789","26502038","3","8597136","1"
"34795920","25862010","3","6146849","1"
"34796000","25913231","3","6149716","1"
"34796002","25913241","3","6149716","1"
"34798152","26570009","3","6142652","1"
"34801473","26426978","3","6144673","1"
"34801648","26215385","3","6142121","1"
"34801663","26427119","3","6148337","1"
"34801664","26442035","3","9221923","1"
"34854184","26454958","3","6145028","1"
"34855826","26458032","3","9223666","1"
"34859923","25909340","3","8362552","1"
"34888345","26539241","3","6145561","1"
"34896474","26528420","3","9231389","1"
"34897821","26405432","3","6144741","1"
"34920742","26433351","3","6150830","1"
"34940738","26231973","3","8785840","1"
"34949862","26372485","3","8344941","1"
"34953819","26455801","3","9223319","1"
"34954398","26317592","3","9199783","1"
"34954399","26317609","3","9199783","1"
"34954989","26345879","3","9022110","1"
"34955053","26038234","3","9159271","1"
"34955227","26454764","3","6140888","1"
"34955364","26509766","3","6141838","1"
"34955366","26506233","3","6143501","1"
"35006393","26574264","3","9236254","1"
"35011235","26233453","3","9190614","1"
"35011243","26233456","3","9190614","1"
"35019781","25946973","3","6151152","1"
"35019829","25946948","3","6151152","1"
"35021520","26572826","3","9236013","1"
"35045998","26759199","3","8580507","1"
"35049042","26655502","3","6145844","1"
"35049046","26442679","3","8305382","1"
"35056337","26287752","3","6143369","1"
"35056463","26525073","3","9231034","1"
"35072931","26620157","3","9244059","1"
"35073489","26778699","3","9270418","1"
"35078896","26659396","3","6141394","1"
"35083264","26572485","3","9235961","1"
"35083266","26572493","3","9235961","1"
"35084740","26567788","3","6141017","1"
"35095179","26426914","3","8230744","1"
"35107946","26331877","3","8199481","1"
"35113714","26729061","3","6150717","1"
"35113753","26507280","3","6145529","1"
"35114289","26561756","3","6150301","1"
"35114601","26536040","3","9232102","1"
"35114613","26535453","3","9232102","1"
"35114998","26565458","3","8824405","1"
"35115079","26805869","3","8604964","1"
"35115286","26518613","3","6150679","1"
"35115452","26339968","3","6141850","1"
"35115638","26389433","3","6146840","1"
"35160121","26572372","3","6142652","1"
"35160941","26589241","3","9237832","1"
"35162679","26787154","3","9237751","1"
"35164842","26787532","3","7951874","1"
"35172673","26846338","3","6142011","1"
"35174407","26525570","3","9231061","1"
"35185282","26778354","3","9270622","1"
"35187330","26805495","3","6145718","1"
"35194200","26800768","3","9273477","1"
"35199889","26374877","3","6144038","1"
"35200772","26525439","3","9231090","1"
"35201534","26688718","3","8023866","1"
"35201615","26618154","3","6144184","1"
"35216562","26808075","3","6149903","1"
"35222518","26808448","3","6141290","1"
"35224230","26266622","3","6142913","1"
"35224786","26639383","3","8382225","1"
"35233840","26808081","3","6149903","1"
"35238968","26850130","3","9278545","1"
"35244664","26377998","3","6140866","1"
"35246823","26599033","3","9239134","1"
"35249735","26645720","3","6146470","1"
"35250298","26503362","3","9223502","1"
"35250959","26647943","3","9246347","1"
"35251552","26327627","3","9170066","1"
"35251623","26441789","3","6142267","1"
"35292926","26783448","3","8090947","1"
"35297262","26785719","3","8090947","1"
"35302392","26405808","3","8017358","1"
"35340282","26510221","3","6145750","1"
"35345680","26423960","3","6148915","1"
"35350646","26725253","3","6147041","1"
"35351106","26803635","3","9270622","1"
"35351725","26727283","3","6148267","1"
"35355234","26972840","3","9298501","1"
"35355856","26778467","3","8335916","1"
"35356292","26777396","3","6148901","1"
"35356758","26116873","3","6146743","1"
"35356922","26456984","3","6141104","1"
"35422590","26426152","3","9180415","1"
"35423500","26942473","3","9289423","1"
"35423504","26942592","3","9289423","1"
"35426620","26605031","3","9179663","1"
"35449311","26965034","3","6144089","1"
"35475773","26840281","3","8534115","1"
"35480048","26941020","3","9289215","1"
"35485573","26946593","3","9228609","1"
"35486034","26782861","3","6145670","1"
"35486036","26782896","3","6145670","1"
"35502951","27024767","3","9300605","1"
"35503932","26882791","3","9282254","1"
"35510166","26467519","3","8774417","1"
"35518607","26003703","3","8384139","1"
"35518735","26431805","3","6144150","1"
"35519226","26003697","3","8384139","1"
"35519965","26525655","3","6141626","1"
"35520083","26964093","3","6146290","1"
"35520412","26721344","3","9228099","1"
"35520416","26721368","3","9224228","1"
"35587260","26903123","3","7966450","1"
"35606423","27024625","3","9288860","1"
"35611653","26782514","3","8215504","1"
"35615417","26783852","3","9264410","1"
"35670212","26947832","3","9290023","1"
"35670215","26947856","3","9290023","1"
"35674925","27095847","3","8617561","1"
"35676316","26690052","3","9138121","1"
"35676836","26598816","3","9239115","1"
"35677301","26233587","3","9190919","1"
"35677302","26233594","3","9190919","1"
"35677350","26722372","3","6146896","1"
"35699706","27256634","3","7902259","1"
"35735640","27238409","3","6144755","1"
"35739176","26730186","3","9190614","1"
"35743746","27026086","3","9303648","1"
"35746011","27238986","3","9348023","1"
"35757674","27269416","3","6145165","1"
"35766430","27027832","3","6149395","1"
"35766435","27027889","3","6149395","1"
"35767818","27269401","3","6141949","1"
"35771696","26852613","3","7792376","1"
"35774595","27256765","3","7902259","1"
"35790929","27280635","3","9352776","1"
"35791780","27241704","3","8604964","1"
"35794166","27325700","3","8519934","1"
"35795164","27295641","3","6148337","1"
"35798928","26387078","3","6148168","1"
"35800809","27330739","3","9362798","1"
"35801201","26786738","3","6150415","1"
"35817174","27104714","3","9268458","1"
"35824374","26948379","3","9070067","1"
"35825020","26610691","3","6146519","1"
"35825022","26610699","3","6146519","1"
"35825268","27262011","3","8529129","1"
"35830033","26404189","3","9215632","1"
"35848382","26809451","3","8340501","1"
"35933849","27226113","3","9346780","1"
"35944579","27089461","3","6143854","1"
"35945325","27150893","3","9330272","1"
"35973122","27090215","3","9323516","1"
"35973126","27090182","3","9323516","1"
"35978061","27107658","3","9325301","1"
"35978065","27107672","3","9325301","1"
"36074297","26777500","3","6142290","1"
"36078856","27556536","3","9398471","1"
"36079750","26525450","3","9231090","1"
"36104026","27330246","3","9352776","1"
"36106856","26928686","3","7814072","1"
"36109452","27443263","3","8163855","1"
"36112120","27195107","3","6145911","1"
"36113225","27591076","3","9268458","1"
"36134463","27607037","3","6146509","1"
"36141000","27191314","3","6147370","1"
"36154071","26406744","3","9214584","1"
"36158740","27330475","3","6148752","1"
"36158744","27330497","3","6148752","1"
"36165389","27553430","3","7967256","1"
"36167835","26611454","3","9236373","1"
"36167840","26611462","3","9236373","1"
"36167846","26683678","3","9250517","1"
"36168190","27312329","3","9360878","1"
"36172210","26988291","3","6143393","1"
"36172965","26964760","3","6146551","1"
"36173372","26965294","3","6145186","1"
"36221992","27674601","3","6144219","1"
"36227854","27460677","3","6141726","1"
"36240697","27480449","3","8726118","1"
"36247957","26454890","3","6150180","1"
"36247984","26777511","3","6142290","1"
"36248037","26906659","3","6143777","1"
"36251908","27696737","3","8423659","1"
"36256397","26905901","3","6144356","1"
"36263468","27353609","3","6141839","1"
"36270780","27108444","3","9325439","1"
"36289377","27710452","3","9417192","1"
"36293767","27123177","3","9326935","1"
"36324613","27171730","3","9332453","1"
"36325336","27717876","3","6142915","1"
"36325791","27696553","3","9415808","1"
"36327553","26848912","3","9275502","1"
"36327585","26099647","3","6150377","1"
"36379696","27699465","3","8513616","1"
"36392834","27555743","3","9398394","1"
"36394481","27555756","3","9398394","1"
"36421735","27822664","3","9277312","1"
"36441733","27404624","3","6146377","1"
"36455962","27842517","3","6143329","1"
